#OTU ID	Taxonomy	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK103	BRK104	BRK105	BRK106	BRK107	BRK108	BRK109	BRK11	BRK110	BRK111	BRK112	BRK113	BRK114	BRK115	BRK116	BRK117	BRK118	BRK119	BRK12	BRK120	BRK121	BRK122	BRK123	BRK124	BRK125	BRK126	BRK127	BRK128	BRK129	BRK13	BRK130	BRK131	BRK132	BRK133	BRK134	BRK135	BRK136	BRK137	BRK138	BRK139	BRK14	BRK140	BRK141	BRK142	BRK143	BRK144	BRK145	BRK147	BRK148	BRK149	BRK15	BRK150	BRK151	BRK152	BRK154	BRK155	BRK156	BRK157	BRK158	BRK159	BRK16	BRK160	BRK161	BRK162	BRK164	BRK165	BRK166	BRK167	BRK168	BRK169	BRK17	BRK171	BRK172	BRK173	BRK174	BRK175	BRK176	BRK177	BRK178	BRK179	BRK18	BRK180	BRK181	BRK182	BRK183	BRK184	BRK185	BRK186	BRK187	BRK188	BRK189	BRK19	BRK190	BRK191	BRK192	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96	BRK97	BRK98	BRK99
OTU_1895	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0	18	0	5	14	9	18	5	1	2	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	13	1	0	0	2	11	6	0	0	0	4	0	10	5	2	0	12	0	1	0	0	0	0	0	12	5	0	0	0	0	0	0	0	5	8	4	1	0	2	2	2	0	0	2	0	0	0	2	0	0	0	0	6	0	1	0	1	2	0	0	1	5	1	0	0	1	1	0	0	1	0	0	0	1	2	1	1	0	0	0	0	0	0	0
OTU_1896	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	1	0	0	0	1	11	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	3	2	2	0	0	0	0	3	18	5	0	0	1	1	0	0	18	1	0	0	0	0	37	38	0	4	0	0	0	0	0	0	2	0	0	0	0	23	0	0	21	2	1	4	0	0	3	0	9	3	1	0	1	0	0	3	2	0	0	25	0	0	0	0	0	0	0
OTU_1897	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_bacterium	1	0	0	1	0	0	1	3	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	6	2	3	2	0	0	2	2	2	0	1	0	0	2	0	0	3	0	0	0	0	1	0	8	0	2	5	0	1	0	3	0	4	0	0	0	0	1	0	0	0	4	0	0	0	0	1	2	1	2	2	3	1	4	1	0	1	0	0	0	0	0	0
OTU_1898	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	5	5	3	5	7	0	0	0	0	6	0	6	2	14	0	0	0	0	14	0	0	0	0	10	0	0	0	3	1	0	0	0	0	0	7	0	5	2	1	3	7	1	0	0	0	2	3	0	0	3	4	2	8	0	0	0	7	15	13	18	3	5	0	0	9	3	6	0	24	12	0	0	0	0	0	3	7	3	0	8	24	2	6	0	0	0	4	2	3	2	10	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	10	0
OTU_1899	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Lactobacillus_reuteri	2	1	2	1	0	0	0	4	0	2	156	10	37	110	53	16	45	22	6	45	0	225	2	95	15	0	0	1	54	0	1	1	4	224	19	10	13	9	237	50	322	67	0	39	129	22	153	25	87	94	274	11	182	2	10	78	210	0	1	89	172	72	226	2	41	47	129	46	156	330	120	18	26	2	18	197	63	0	21	8	0	1	57	2	3	29	37	85	1	404	116	30	64	1	58	51	215	209	580	827	392	551	55	3	0	1	1	0	1	0	4	0	1	1	0	0	0	0	0	0	6	4	2	1	0	0	1	1	2	2	0	2	2	1	0	1	2	0	1	4	6	5	0	0	0	1	2	0	0	0	0	3	5	3	0	0	1	2	2	0	2	2	1	1	2	1	0	0	1	0	2	1	1	0	3	2	0	1	2	2	2	1	0	0	2	174	77	7
OTU_1900	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__uncultured_organism	253	328	17	105	656	451	399	7	14	32	0	7	3	1	5	1	6	1	2	1	11	2	1	1	14	1	21	12	6	8	11	560	1	3	4	2	4	9	2	1	5	2	0	4	0	5	1	1	5	1	2	0	2	212	0	2	3	13	2	3	1	0	3	190	2	0	1	1	3	4	3	0	0	3	0	2	4	9	21	19	1	2	0	7	2	4	2	1	0	0	1	3	0	4	2	2	2	2	0	3	1	3	1	0	221	8	2	2	53	203	17	4	2	18	11	10	15	7	7	56	817	504	210	985	37	27	11	36	241	191	225	15	15	103	44	4	0	624	397	3	4	37	12	1634	466	235	382	72	667	22	806	929	5	397	145	2	289	1071	361	10	3	303	72	135	240	4	414	397	12	83	147	13	6	605	85	22	66	1791	13	7	894	5	3	2	3	1	1	3
OTU_1901	k__Bacteria	0	0	0	0	0	0	0	0	0	0	1	5	7	0	4	15	24	1	0	1	0	1	4	1	2	0	0	0	5	0	0	0	0	2	1	5	12	7	8	6	10	1	0	8	3	7	1	14	36	19	3	0	10	0	1	6	5	0	3	6	3	6	3	0	8	5	8	9	6	2	5	3	0	0	3	6	3	1	7	6	0	1	2	1	0	4	1	0	0	1	4	4	1	1	5	11	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	3	1	1	0	1	0	3	0	1	1	0	1	1	2	0	0	2	2	0	1	2	1	0	1	0	0	1	0	3	0	0	1	0	0	1	0	1	6	1	0	0	1	0	1	0	0	0	0	1	1	1	2	3	0	0	0	1	0	0	1	0	0	0	0	0	10	6	0
OTU_1902	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	12	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1903	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	9	0	1	1	4	2	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1904	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	1	2	0	1	5	4	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	2	0	0	0	0	0	0	1	0	0	8	0	0	0	1	0	0	1	1	4	0	8	1	0	0	0	0	3	8	3	1	0	4	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	2	11	5	0	0	0	4	0	24	0	7	1	4	5	0	0	0	7	0	0	0	0	0	0	0
OTU_1905	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium	0	1	1	0	0	0	0	0	0	0	1	1	2	1	0	26	20	1	0	1	1	4	6	0	0	0	1	1	1	0	0	0	0	2	0	1	3	0	0	1	1	0	0	5	1	1	0	2	8	7	1	0	1	1	1	2	0	0	0	0	3	0	0	0	8	5	1	6	0	1	3	3	0	0	1	1	1	0	2	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	5	0	1	0	0	0	0	0	1	0	0	0	0	3	1	0
OTU_1906	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0	0	0	0	0	0	0	1	0	0	5	1	10	2	2	0	0	0	2	10	0	17	61	18	0	0	0	0	0	0	0	0	19	5	0	0	1	0	4	1	2	2	0	3	0	3	10	8	6	0	6	0	21	0	5	0	6	1	3	0	0	1	5	0	0	4	0	1	5	1	6	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0	0	0	2	0	0	0	0	2	3	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	38	0	0	0	0	0	0	0	0	0	2	3	0	0	1	2	0	2	0	0	0	11	0	0	1	1	0	2	2	0	0	0	0	0	1	1	1	0	0	0	1	0	11	0	1	1	0	0	5	1	15	0
OTU_1907	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1908	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1909	Unassigned	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	2	3	1	2	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
OTU_1910	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured;s__uncultured_organism	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	2	0	0	0	0	5	0	0	1	1	0	0	0	4	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_1911	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_amylovorus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	4	1	4	2	0	1	3	2	5	0	1	1	1	0	4	0	0	0	2	0	0	0	6	0	2	0	0	1	1	0	0	2	2	0	2	0	0	0	2	0	0	0	0	0	6	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
OTU_1912	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	44	0	0	0	0	0	1	4	12	0	0	0	0	0	1	0	3	4	14	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1913	k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__;g__;s__uncultured_bacterium	0	0	0	0	0	0	0	38	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	3	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	4	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	16	8	4	13	0	0	0	0	0	2	0	0	0	4	1	0	0	0	0	0	0	0	0	0	28	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1914	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	37	76	13	108	55	26	70	96	44	39	0	0	1	0	1	1	4	0	2	0	8	0	0	0	1	0	0	0	0	1	0	88	0	1	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	23	0	0	0	0	0	0	0	1	1	52	1	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	65	0	0	0	1	0	1	0	0	0	31	0	0	0	0	0	0	0	1	0	0	46	0	0	0	92	33	80	0	0	1	16	5	9	44	30	0	12	10	3	1	4	3	5	37	25	10	2	3	3	1	0	0	0	2	37	51	15	2	1	1	1	2	2	22	18	0	10	49	25	16	4	8	20	22	8	0	0	7	3	9	9	39	20	4	9	4	14	33	18	24	7	7	7	2	19	3	10	0	0	0	0	1	0	0
OTU_1915	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	7	0	4	1	0	0	0	0	0	1	0	5	0	11	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	18	5	0	0	4	2	37	2	5	14	23	2	3	0	0	0	29	0	0	0	7	2	6	0	0	0	0	2	2	2	3	0	0	0	0	5	19	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	2	0	1	7	2	0	4	4	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	10	9	0
OTU_1916	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella	0	0	0	0	0	1	0	0	0	0	2	2	0	0	2	1	5	0	1	2	0	1	3	2	0	0	0	1	3	0	0	0	3	5	1	0	3	1	3	2	1	3	0	3	2	4	3	9	4	3	2	0	9	0	0	0	2	0	10	0	5	3	1	0	2	1	1	2	3	1	1	0	6	0	1	4	0	0	2	0	0	7	6	0	0	0	0	0	0	0	6	4	1	0	7	5	1	1	0	1	1	2	0	0	1	0	0	4	0	0	0	0	5	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	4	0	0	3	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	5	5	3	0
OTU_1917	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium	0	0	5	0	0	1	0	0	1	0	0	35	1	1	8	1	0	4	0	0	0	0	0	0	9	1	5	2	2	0	0	0	0	1	5	28	13	58	0	5	0	8	0	5	7	7	1	3	4	2	0	1	1	0	0	21	0	0	0	8	1	0	0	0	5	6	3	3	0	3	0	12	0	2	3	6	4	5	5	7	0	0	2	0	0	5	23	0	0	1	2	3	3	0	6	7	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	5
OTU_1918	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_bacterium	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
OTU_1919	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured;s__uncultured_bacterium	2	7	5	0	1	6	4	1	3	8	0	3	2	0	2	0	1	1	1	0	8	0	0	0	12	1	14	15	2	2	3	1	0	0	1	0	0	6	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	4	0	1	0	0	0	2	2	0	0	0	0	1	1	0	0	3	0	0	0	5	7	4	3	0	0	2	0	2	1	0	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	1	13	3	0	3	2	0	6	0	1	1	9	8	3	10	0	6	1	1	3	0	0	0	0	1	3	0	0	0	0	6	3	1	4	3	0	0	1	8	0	3	1	0	0	0	2	1	2	0	0	1	0	1	2	1	3	0	1	0	0	0	4	3	0	0	4	1	4	1	1	2	1	1	1	2	1	2	1	2	7	0	0	0	1
OTU_1920	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	1	2	0	3	0	2	1	2	1	1	367	33	227	329	254	157	381	42	84	141	0	390	9	211	49	2	2	5	380	0	1	1	7	391	68	33	153	40	290	160	256	77	1	268	183	117	261	320	233	159	392	14	468	0	47	135	262	1	8	131	392	221	346	1	288	312	234	332	649	405	302	67	83	1	35	347	254	2	52	8	0	8	133	2	8	80	28	302	5	161	246	297	125	1	207	261	183	29	110	185	241	237	32	0	0	0	0	12	0	1	3	0	15	0	1	2	4	0	0	0	1	1	2	3	4	2	12	4	6	4	5	6	5	4	1	0	8	2	2	8	5	8	0	4	6	1	0	2	5	0	5	2	12	3	2	3	10	8	8	0	12	14	9	17	9	0	0	2	14	6	4	4	4	7	10	4	1	1	6	1	5	6	1	0	8	370	290	5
OTU_1921	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	5	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1922	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0	6	0	1	5	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	6	0	0	0	3	4	3	5	10	8	0	5	4	0	0	0	0	3	26	17	25	0	3	4	2	0	0	9	0	0	1	0	2	0	7	6	26	0	6	0	0	2	4	9	9	32	0	0	9	12	0	35	0	11	1	0	2	0	0	0	13	0	0	0	0	0	0	0
OTU_1923	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella	1	0	1	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
